ticker,date,open,high,low,close,volume
HPG,2026-07-20,21.75,21.75,20.5,20.6,53245200
KDH,2025-12-16,29.65,31.65,29.45,31.6,7010500
KDH,2025-12-17,31.6,32.25,31.35,31.7,5315000
KDH,2025-12-18,31.7,32.25,31.5,32.1,3552200
KDH,2025-12-19,32.1,32.7,31.85,32.65,4196200
KDH,2025-12-22,32.55,33.15,32.55,33.15,3293800
KDH,2025-12-23,33.2,33.2,32.55,33.0,3199500
KDH,2025-12-24,32.8,33.05,32.6,32.95,1880500
KDH,2025-12-25,32.95,32.95,32.15,32.15,2877000
KDH,2025-12-26,31.7,32.05,30.65,32.05,4535100
KDH,2025-12-29,32.0,32.05,31.7,31.7,1693100
KDH,2025-12-30,31.8,31.85,31.2,31.5,2361200
KDH,2025-12-31,31.5,31.6,31.1,31.5,2300200
KDH,2026-01-05,31.5,32.5,30.85,31.9,6288800
KDH,2026-01-06,32.05,32.05,31.45,31.85,4376900
KDH,2026-01-07,31.85,31.85,31.05,31.35,5218500
KDH,2026-01-08,31.4,31.6,30.2,30.5,8390100
KDH,2026-01-09,30.5,30.6,28.5,28.6,14633500
KDH,2026-01-12,28.7,29.85,28.25,29.2,6489400
KDH,2026-01-13,30.0,30.35,29.9,30.0,5735900
KDH,2026-01-14,29.95,30.05,28.75,29.05,8278700
KDH,2026-01-15,28.75,30.3,28.65,30.1,9028300
KDH,2026-01-16,30.4,30.85,29.65,29.75,6436700
KDH,2026-01-19,29.9,29.95,29.3,29.3,5483700
KDH,2026-01-20,29.3,29.65,28.95,29.3,5270000
KDH,2026-01-21,29.2,29.55,28.5,28.7,6517100
KDH,2026-01-22,28.7,30.3,28.1,29.3,10156500
KDH,2026-01-23,29.55,29.55,28.7,28.9,2905900
KDH,2026-01-26,29.1,29.1,27.5,27.65,5461600
KDH,2026-01-27,27.7,27.8,26.55,26.7,7971400
KDH,2026-01-28,26.9,27.4,25.9,26.9,8258500
KDH,2026-01-29,27.0,27.35,26.5,26.9,3483500
KDH,2026-01-30,27.1,28.0,26.85,27.5,11299600
KDH,2026-02-02,27.6,27.6,26.5,27.2,5167100
KDH,2026-02-03,27.4,27.4,26.5,26.85,6314100
KDH,2026-02-04,26.9,27.1,26.45,26.85,5915200
KDH,2026-02-05,27.1,27.2,26.6,26.6,3311800
KDH,2026-02-06,26.4,26.4,25.4,25.4,7494700
KDH,2026-02-09,25.9,26.95,25.75,26.55,6905800
KDH,2026-02-10,26.55,27.6,26.55,27.6,8868300
KDH,2026-02-11,27.65,28.75,27.6,28.55,9648800
KDH,2026-02-12,28.45,28.7,27.95,28.5,3821800
KDH,2026-02-13,28.1,28.4,28.0,28.3,3358900
KDH,2026-02-23,28.3,28.3,27.45,28.0,3189000
KDH,2026-02-24,27.75,28.4,27.75,28.25,3703000
KDH,2026-02-25,28.35,28.35,27.6,27.95,4614100
KDH,2026-02-26,28.0,28.15,27.8,28.0,2916900
KDH,2026-02-27,28.1,28.25,27.2,27.25,4380200
KDH,2026-03-02,26.15,27.45,26.15,27.15,8036700
KDH,2026-03-03,27.2,27.5,27.0,27.3,4705900
KDH,2026-03-04,27.1,27.2,25.5,26.25,6483800
KDH,2026-03-05,26.7,27.45,26.5,26.75,9013400
KDH,2026-03-06,26.8,27.0,25.65,25.7,4142300
KDH,2026-03-09,23.95,24.4,23.95,23.95,3789600
KDH,2026-03-10,24.5,25.35,24.0,25.05,7378700
KDH,2026-03-11,25.1,26.5,24.9,25.75,6061900
KDH,2026-03-12,25.7,25.8,25.05,25.6,2316000
KDH,2026-03-13,25.3,26.7,25.15,26.0,5708700
KDH,2026-03-16,26.2,26.75,25.9,26.2,3573400
KDH,2026-03-17,26.5,26.5,26.1,26.2,2792700
KDH,2026-03-18,26.2,26.25,25.8,26.2,2166500
KDH,2026-03-19,25.7,26.65,25.55,26.25,3792700
KDH,2026-03-20,26.15,26.4,25.5,25.5,3900700
KDH,2026-03-23,25.6,25.6,23.85,24.0,4659400
KDH,2026-03-24,24.5,25.45,24.35,25.0,5635600
KDH,2026-03-25,25.4,26.2,25.15,25.85,5073300
KDH,2026-03-26,26.05,26.1,25.35,25.45,2692100
KDH,2026-03-27,25.45,26.5,25.3,26.4,4704200
KDH,2026-03-30,25.7,26.25,25.65,26.05,4370900
KDH,2026-03-31,26.4,26.4,25.75,26.0,4193600
KDH,2026-04-01,26.45,26.8,26.25,26.5,4925000
KDH,2026-04-02,26.3,26.45,26.0,26.15,3032100
KDH,2026-04-03,26.15,26.3,25.3,25.3,4464600
KDH,2026-04-06,25.3,25.5,24.7,25.0,3122700
KDH,2026-04-07,25.0,25.05,24.2,25.0,3107500
KDH,2026-04-08,25.85,26.4,25.5,26.15,4399100
KDH,2026-04-09,26.05,26.95,25.95,26.2,6210500
KDH,2026-04-10,26.35,26.85,26.15,26.2,5239200
KDH,2026-04-13,25.9,26.6,25.9,26.2,3887500
KDH,2026-04-14,26.45,26.6,26.15,26.2,3193000
KDH,2026-04-15,26.3,26.95,26.3,26.55,7877300
KDH,2026-04-16,26.65,26.65,26.1,26.3,3476600
KDH,2026-04-17,26.45,26.45,26.05,26.05,2955900
KDH,2026-04-20,26.05,26.25,25.9,26.0,2271300
KDH,2026-04-21,26.15,26.15,25.6,25.7,3489600
KDH,2026-04-22,25.85,25.85,25.45,25.7,3029200
KDH,2026-04-23,25.65,25.75,25.2,25.6,3208400
KDH,2026-04-24,25.6,25.75,25.35,25.6,2273900
KDH,2026-04-28,25.6,25.75,25.35,25.4,1685600
KDH,2026-04-29,25.5,25.55,25.25,25.4,7454800
KDH,2026-05-04,25.6,25.75,24.9,25.0,5864100
KDH,2026-05-05,25.0,25.0,24.3,24.4,4864500
KDH,2026-05-06,24.45,24.5,24.0,24.2,8366600
KDH,2026-05-07,24.45,24.9,24.15,24.2,8724100
KDH,2026-05-08,24.4,24.4,24.1,24.25,5359000
KDH,2026-05-11,24.25,24.35,23.65,23.75,7848700
KDH,2026-05-12,23.8,24.2,23.55,23.6,6169400
KDH,2026-05-13,23.7,23.7,23.1,23.3,6303000
KDH,2026-05-14,23.3,24.05,23.3,23.75,3274400
KDH,2026-05-15,23.8,23.8,23.35,23.4,3628300
KDH,2026-05-18,23.2,23.3,23.05,23.2,3295500
KDH,2026-05-19,23.3,23.55,23.05,23.2,4472300
KDH,2026-05-20,23.2,23.2,21.6,22.35,9723100
KDH,2026-05-21,22.5,22.6,22.05,22.35,2873000
KDH,2026-05-22,22.5,22.5,21.95,22.2,4640100
KDH,2026-05-25,22.4,23.65,22.35,22.9,7581400
KDH,2026-05-26,23.0,23.45,22.9,23.3,3033000
KDH,2026-05-27,23.4,23.45,22.9,23.0,3680400
KDH,2026-05-28,23.0,23.4,22.8,23.0,2841500
KDH,2026-05-29,23.05,23.05,22.5,22.55,2108300
KDH,2026-06-01,22.6,22.95,22.6,22.65,2087200
KDH,2026-06-02,22.65,23.1,22.55,22.95,4406100
KDH,2026-06-03,22.8,22.95,22.65,22.9,1882500
KDH,2026-06-04,22.85,22.85,22.6,22.8,1308300
KDH,2026-06-05,22.8,23.25,22.8,22.9,2455500
KDH,2026-06-08,22.7,23.35,22.55,23.2,5675700
KDH,2026-06-09,23.25,23.75,23.1,23.7,5174400
KDH,2026-06-10,23.8,24.15,23.65,23.65,5883700
KDH,2026-06-11,23.4,23.75,23.25,23.35,2706200
KDH,2026-06-12,23.6,23.6,23.05,23.1,4844700
KDH,2026-06-15,23.4,23.4,23.05,23.25,3243100
KDH,2026-06-16,23.45,24.05,23.25,23.7,6685700
KDH,2026-06-17,23.75,23.95,23.25,23.3,4571000
KDH,2026-06-18,23.4,23.45,23.0,23.0,4388900
KDH,2026-06-19,23.0,23.3,22.85,23.0,2652100
KDH,2026-06-22,23.1,23.2,22.5,22.5,3630400
KDH,2026-06-23,22.5,22.65,21.9,21.95,6659200
KDH,2026-06-24,21.95,22.1,21.7,21.95,3028400
KDH,2026-06-25,21.95,21.95,21.7,21.75,2028300
KDH,2026-06-26,21.75,21.95,21.55,21.6,2394400
KDH,2026-06-29,21.6,21.85,21.6,21.65,2453700
KDH,2026-06-30,21.65,21.8,21.55,21.6,2297600
KDH,2026-07-01,21.65,22.1,21.6,21.85,2945100
KDH,2026-07-02,22.0,22.0,21.65,21.65,1996000
KDH,2026-07-03,21.6,21.75,21.2,21.3,4643700
KDH,2026-07-06,21.3,21.4,20.0,20.5,5202200
KDH,2026-07-07,20.5,21.0,20.25,20.95,3048700
KDH,2026-07-08,20.85,21.35,20.85,21.0,2631400
KDH,2026-07-09,20.9,20.95,20.6,20.65,2172500
KDH,2026-07-10,20.5,20.75,20.3,20.3,2472700
KDH,2026-07-13,20.2,20.2,19.75,19.8,6149800
KDH,2026-07-14,19.8,19.95,19.45,19.9,3268600
KDH,2026-07-15,19.9,19.9,19.3,19.5,2250100
KDH,2026-07-16,19.45,19.6,18.45,19.0,8619400
KDH,2026-07-17,19.1,19.1,18.4,18.45,5524000
KDH,2026-07-20,18.3,18.4,17.4,17.8,7729000
LPB,2025-12-16,40.64,42.05,40.4,42.01,2139208
LPB,2025-12-17,42.24,42.34,40.92,41.58,855906
LPB,2025-12-18,41.77,41.77,40.49,41.39,1672707
LPB,2025-12-19,41.58,44.23,41.11,41.11,1373283
LPB,2025-12-22,41.39,42.01,40.82,41.58,2657234
LPB,2025-12-23,41.82,41.82,38.98,39.5,12632063
LPB,2025-12-24,39.69,41.44,39.69,40.45,2618898
LPB,2025-12-25,40.64,40.92,39.69,39.69,2291158
LPB,2025-12-26,39.78,40.16,39.22,39.22,2096551
LPB,2025-12-29,39.22,39.83,39.17,39.5,1172941
LPB,2025-12-30,39.64,39.64,39.31,39.6,818619
LPB,2025-12-31,39.74,39.74,39.17,39.5,2466878
LPB,2026-01-05,39.69,39.97,37.71,38.27,4160549
LPB,2026-01-06,38.46,39.55,38.32,39.41,4417781
LPB,2026-01-07,39.6,40.16,39.36,39.78,1273540
LPB,2026-01-08,39.88,39.97,39.12,39.69,1926570
LPB,2026-01-09,39.78,40.16,38.7,38.93,2100835
LPB,2026-01-12,39.12,40.12,39.03,40.07,2303160
LPB,2026-01-13,40.45,40.45,39.03,39.6,2380649
LPB,2026-01-14,39.78,39.88,38.98,39.41,1521664
LPB,2026-01-15,39.55,39.78,38.74,39.22,1815425
LPB,2026-01-16,39.31,39.83,38.93,39.45,1932390
LPB,2026-01-19,39.6,39.78,39.08,39.26,866229
LPB,2026-01-20,39.41,40.87,39.08,40.02,2710985
LPB,2026-01-21,40.16,42.52,40.16,40.59,3092434
LPB,2026-01-22,40.59,41.58,40.54,40.92,2491355
LPB,2026-01-23,41.49,41.49,39.6,40.07,1916935
LPB,2026-01-26,40.26,40.92,39.22,39.6,1422966
LPB,2026-01-27,39.69,40.21,39.6,39.69,1434165
LPB,2026-01-28,39.88,40.16,39.45,39.69,993792
LPB,2026-01-29,39.83,40.12,39.22,39.41,802401
LPB,2026-01-30,39.6,40.26,39.22,39.36,1480329
LPB,2026-02-02,39.22,39.88,38.51,39.69,1417184
LPB,2026-02-03,39.88,40.02,39.22,39.26,1041998
LPB,2026-02-04,39.41,39.88,39.41,39.88,1568957
LPB,2026-02-05,40.45,40.45,38.74,38.74,1332964
LPB,2026-02-06,38.84,39.6,38.18,39.6,1871804
LPB,2026-02-09,39.74,39.97,39.41,39.55,819646
LPB,2026-02-10,39.69,39.83,39.03,39.5,1589377
LPB,2026-02-11,39.64,39.93,39.36,39.74,1278014
LPB,2026-02-12,39.88,39.88,39.36,39.55,459138
LPB,2026-02-13,39.64,40.35,38.79,39.74,2459587
LPB,2026-02-23,40.49,40.49,40.02,40.21,723824
LPB,2026-02-24,40.26,40.59,39.78,40.26,1328789
LPB,2026-02-25,40.3,40.49,39.74,39.97,1828475
LPB,2026-02-26,40.21,41.34,39.88,40.78,3108598
LPB,2026-02-27,41.11,41.86,40.4,40.68,1475843
LPB,2026-03-02,40.59,40.64,39.6,39.6,1502884
LPB,2026-03-03,40.35,40.35,39.22,40.07,1333886
LPB,2026-03-04,40.07,40.73,39.22,40.73,2094059
LPB,2026-03-05,41.11,41.11,39.69,40.49,1935545
LPB,2026-03-06,40.54,40.54,39.55,39.93,1470581
LPB,2026-03-09,39.69,39.74,37.33,38.13,1986937
LPB,2026-03-10,38.65,39.12,37.33,38.37,2408689
LPB,2026-03-11,38.32,39.5,37.61,39.41,2276919
LPB,2026-03-12,39.22,39.31,38.37,38.84,2168542
LPB,2026-03-13,38.84,39.5,38.65,39.22,1679979
LPB,2026-03-16,39.31,39.69,38.65,39.69,1220371
LPB,2026-03-17,39.97,41.67,39.88,40.97,3414746
LPB,2026-03-18,41.34,42.05,40.92,41.25,2200157
LPB,2026-03-19,41.25,41.49,39.22,41.49,4449064
LPB,2026-03-20,41.49,41.58,38.79,38.84,1922467
LPB,2026-03-23,38.84,40.21,38.7,38.89,748246
LPB,2026-03-24,39.03,39.64,38.7,39.6,1021313
LPB,2026-03-25,39.69,39.97,39.17,39.5,955057
LPB,2026-03-26,39.6,39.69,39.17,39.5,637726
LPB,2026-03-27,39.5,39.88,39.41,39.5,1153610
LPB,2026-03-30,39.5,39.78,38.93,39.64,1048277
LPB,2026-03-31,39.74,40.02,39.22,39.6,1069555
LPB,2026-04-01,39.97,40.35,39.64,40.07,1739451
LPB,2026-04-02,40.26,40.26,39.17,39.5,996147
LPB,2026-04-03,39.5,41.11,39.5,40.73,2031806
LPB,2026-04-06,41.11,43.56,40.97,43.56,4031825
LPB,2026-04-07,44.04,45.88,43.85,45.36,3638780
LPB,2026-04-08,46.3,47.25,44.84,44.89,1748402
LPB,2026-04-09,44.98,46.68,44.65,45.36,1647628
LPB,2026-04-10,46.64,47.11,45.36,46.59,2189813
LPB,2026-04-13,46.68,47.34,45.22,45.31,1840900
LPB,2026-04-14,45.83,47.11,45.36,45.36,1904049
LPB,2026-04-15,45.93,46.02,45.08,45.08,989390
LPB,2026-04-16,45.31,45.31,44.46,44.7,816638
LPB,2026-04-17,45.27,45.27,43.47,43.47,1230599
LPB,2026-04-20,44.13,45.17,43.47,43.47,1076868
LPB,2026-04-21,43.99,46.12,43.66,44.46,1907320
LPB,2026-04-22,44.75,44.75,43.61,44.42,1628808
LPB,2026-04-23,44.65,44.79,43.9,43.94,1124198
LPB,2026-04-24,44.42,44.42,43.28,43.75,587734
LPB,2026-04-28,43.75,44.23,42.67,43.09,953877
LPB,2026-04-29,43.09,44.84,42.81,44.7,1347549
LPB,2026-05-04,44.7,45.08,43.85,44.42,814797
LPB,2026-05-05,44.6,45.83,44.32,45.45,1472515
LPB,2026-05-06,46.3,46.97,45.64,46.68,1460970
LPB,2026-05-07,46.78,49.33,46.54,48.38,2485504
LPB,2026-05-08,48.48,50.08,48.1,48.95,1680139
LPB,2026-05-11,48.95,50.56,47.53,49.9,1731087
LPB,2026-05-12,49.9,51.69,49.33,51.5,2504865
LPB,2026-05-13,55.09,55.09,51.31,51.5,2154934
LPB,2026-05-14,51.8,52.7,51.0,52.1,861366
LPB,2026-05-15,52.0,53.1,51.3,51.5,1000389
LPB,2026-05-18,51.5,52.7,51.0,52.3,966357
LPB,2026-05-19,52.4,53.0,51.4,51.6,918481
LPB,2026-05-20,51.6,52.8,51.6,52.3,1003416
LPB,2026-05-21,52.8,54.0,52.5,53.2,2995851
LPB,2026-05-22,54.5,54.5,53.0,53.2,567778
LPB,2026-05-25,53.2,54.8,53.2,54.0,1173926
LPB,2026-05-26,54.7,54.7,53.9,54.1,489190
LPB,2026-05-27,54.5,55.0,54.0,54.0,1250500
LPB,2026-05-28,54.0,54.6,53.0,53.0,1104900
LPB,2026-05-29,53.0,54.1,52.0,52.0,923600
LPB,2026-06-01,52.0,52.4,51.8,51.8,620700
LPB,2026-06-02,51.8,52.0,50.9,50.9,1465100
LPB,2026-06-03,50.9,51.8,48.0,48.0,1573000
LPB,2026-06-04,48.0,48.25,45.7,46.45,1626700
LPB,2026-06-05,46.55,47.2,45.1,45.65,1405300
LPB,2026-06-08,46.9,48.3,46.0,46.3,900400
LPB,2026-06-09,46.3,47.0,46.0,46.4,616800
LPB,2026-06-10,46.4,46.95,46.05,46.6,555200
LPB,2026-06-11,46.6,46.6,46.05,46.05,306900
LPB,2026-06-12,46.15,47.5,45.1,45.5,736700
LPB,2026-06-15,45.6,46.55,45.5,46.2,443600
LPB,2026-06-16,46.2,46.5,46.0,46.45,443800
LPB,2026-06-17,46.45,47.0,46.15,46.9,604500
LPB,2026-06-18,46.7,47.5,45.45,47.05,1301700
LPB,2026-06-19,47.05,49.6,46.5,48.0,1555700
LPB,2026-06-22,49.3,50.0,48.1,49.2,4247700
LPB,2026-06-23,50.5,52.6,50.2,52.6,7347600
LPB,2026-06-24,56.2,56.2,54.8,55.5,11865500
LPB,2026-06-25,56.1,58.5,55.5,56.0,3744100
LPB,2026-06-26,56.1,56.2,52.3,53.0,5428200
LPB,2026-06-29,53.0,55.2,52.2,54.7,2194700
LPB,2026-06-30,54.7,55.4,53.5,53.5,2026200
LPB,2026-07-01,53.9,54.3,52.8,53.1,1406000
LPB,2026-07-02,53.9,53.9,52.0,52.1,1704500
LPB,2026-07-03,52.1,52.3,50.8,51.0,2053500
LPB,2026-07-06,51.0,52.8,51.0,51.3,1773300
LPB,2026-07-07,52.0,53.8,51.7,53.8,1716400
LPB,2026-07-08,53.8,53.8,52.5,53.1,1679600
LPB,2026-07-09,52.8,53.4,52.4,52.4,940400
LPB,2026-07-10,52.4,54.2,52.4,53.4,2495600
LPB,2026-07-13,53.3,54.0,51.5,51.6,2166000
LPB,2026-07-14,51.7,52.5,50.1,51.5,2294600
LPB,2026-07-15,51.6,52.5,50.7,51.5,2313000
LPB,2026-07-16,51.5,52.4,51.3,52.0,1650400
LPB,2026-07-17,52.3,53.7,51.3,52.9,7957300
LPB,2026-07-20,52.9,53.5,52.5,53.5,2439700
MBB,2025-12-16,22.93,23.8,22.6,23.51,21456561
MBB,2025-12-17,23.6,23.75,23.41,23.46,9551034
MBB,2025-12-18,23.36,23.75,23.32,23.7,12983489
MBB,2025-12-19,23.7,23.75,23.56,23.75,10360394
MBB,2025-12-22,23.89,24.42,23.7,24.28,26698293
MBB,2025-12-23,24.37,24.66,23.94,24.13,22027678
MBB,2025-12-24,24.13,24.57,23.99,24.33,24820181
MBB,2025-12-25,24.28,24.57,24.04,24.04,17948698
MBB,2025-12-26,23.75,24.04,23.27,23.89,24404357
MBB,2025-12-29,23.89,24.04,23.75,23.89,11466071
MBB,2025-12-30,23.94,24.23,23.89,24.04,12071882
MBB,2025-12-31,24.04,24.33,23.99,24.33,23851990
MBB,2026-01-05,24.37,24.76,23.08,24.37,36911508
MBB,2026-01-06,24.47,25.72,24.04,25.62,72216869
MBB,2026-01-07,25.72,25.82,25.43,25.67,33952576
MBB,2026-01-08,25.72,26.1,25.48,25.58,47594935
MBB,2026-01-09,25.72,26.63,25.67,26.25,66132709
MBB,2026-01-12,26.49,27.11,26.49,27.11,57047991
MBB,2026-01-13,27.16,27.21,26.39,26.49,45829946
MBB,2026-01-14,26.54,26.87,25.82,26.1,45185055
MBB,2026-01-15,26.01,26.49,25.77,26.2,34649033
MBB,2026-01-16,26.35,26.63,26.01,26.01,20393398
MBB,2026-01-19,26.15,26.54,26.1,26.44,27257791
MBB,2026-01-20,26.68,26.92,26.06,26.35,28147662
MBB,2026-01-21,26.25,26.44,25.86,25.96,27106336
MBB,2026-01-22,26.1,26.39,25.86,25.91,17532178
MBB,2026-01-23,25.91,26.06,25.62,25.91,23071125
MBB,2026-01-26,25.72,25.82,25.0,25.1,31755799
MBB,2026-01-27,25.14,25.58,25.1,25.48,19221868
MBB,2026-01-28,25.53,25.72,25.19,25.53,17991839
MBB,2026-01-29,25.86,25.91,25.29,25.67,19332268
MBB,2026-01-30,25.72,26.15,25.58,26.15,28093288
MBB,2026-02-02,26.15,26.54,25.91,26.25,26020413
MBB,2026-02-03,26.44,27.02,26.44,26.63,50824878
MBB,2026-02-04,26.78,27.02,26.49,26.73,25780279
MBB,2026-02-05,26.78,26.83,26.01,26.01,25319969
MBB,2026-02-06,25.96,27.02,25.43,26.3,50006737
MBB,2026-02-09,26.73,27.02,26.35,26.54,25454043
MBB,2026-02-10,26.73,27.4,26.44,26.78,51364625
MBB,2026-02-11,27.02,28.36,26.97,27.88,104677865
MBB,2026-02-12,28.17,28.17,27.21,27.26,28028840
MBB,2026-02-13,27.5,27.5,27.21,27.21,21397559
MBB,2026-02-23,27.69,27.74,27.21,27.26,19099254
MBB,2026-02-24,27.4,27.4,27.07,27.16,27236849
MBB,2026-02-25,27.4,28.17,27.21,27.64,28134737
MBB,2026-02-26,27.79,27.98,27.35,27.69,16101614
MBB,2026-02-27,27.64,27.74,27.4,27.4,14885182
MBB,2026-03-02,26.92,27.11,26.54,26.59,51259395
MBB,2026-03-03,26.68,26.78,25.96,26.01,42327594
MBB,2026-03-04,26.06,26.35,25.34,25.91,42191993
MBB,2026-03-05,26.39,26.49,25.96,26.01,17352091
MBB,2026-03-06,26.06,26.1,25.62,25.67,22213644
MBB,2026-03-09,23.94,24.66,23.89,23.89,73225486
MBB,2026-03-10,25.1,25.53,24.61,25.53,37910607
MBB,2026-03-11,25.53,25.96,25.43,25.77,22264140
MBB,2026-03-12,25.48,25.77,25.0,25.24,19144767
MBB,2026-03-13,25.19,25.48,24.81,25.14,17367417
MBB,2026-03-16,25.14,25.48,25.1,25.1,12483968
MBB,2026-03-17,25.38,25.72,25.24,25.34,9556760
MBB,2026-03-18,25.67,25.86,24.76,25.29,14974868
MBB,2026-03-19,25.05,25.48,24.9,25.38,19763764
MBB,2026-03-20,25.29,25.34,24.95,24.95,13340401
MBB,2026-03-23,24.61,24.66,23.89,24.04,21745616
MBB,2026-03-24,24.76,25.0,24.42,24.61,13069735
MBB,2026-03-25,24.95,25.24,24.85,25.0,13849305
MBB,2026-03-26,25.34,25.34,24.71,24.81,13714235
MBB,2026-03-27,24.76,25.19,24.61,25.14,12890605
MBB,2026-03-30,24.81,25.1,24.66,24.76,11245400
MBB,2026-03-31,24.95,25.67,24.95,25.43,21000090
MBB,2026-04-01,25.96,26.06,25.48,25.48,18986810
MBB,2026-04-02,25.48,25.53,24.9,25.29,23439670
MBB,2026-04-03,25.29,25.43,24.95,24.95,11006328
MBB,2026-04-06,25.0,25.0,24.61,24.66,11708747
MBB,2026-04-07,24.76,24.81,24.47,24.61,15357428
MBB,2026-04-08,25.43,25.62,25.1,25.58,33442406
MBB,2026-04-09,25.48,25.67,25.34,25.48,15011748
MBB,2026-04-10,25.77,26.06,25.62,25.67,30365643
MBB,2026-04-13,25.34,25.62,25.24,25.43,15064795
MBB,2026-04-14,25.67,25.77,25.48,25.67,16278584
MBB,2026-04-15,25.67,25.82,25.58,25.58,11582308
MBB,2026-04-16,25.48,25.58,25.19,25.29,12873878
MBB,2026-04-17,25.29,25.58,25.29,25.43,8623219
MBB,2026-04-20,25.43,25.58,25.34,25.34,13302511
MBB,2026-04-21,25.38,25.58,25.29,25.29,13070038
MBB,2026-04-22,25.34,25.38,25.1,25.19,8449957
MBB,2026-04-23,25.19,25.96,25.14,25.38,15314828
MBB,2026-04-24,25.38,25.38,25.19,25.19,9092066
MBB,2026-04-28,25.19,25.24,25.0,25.0,12610418
MBB,2026-04-29,25.0,25.14,24.85,25.05,13315223
MBB,2026-05-04,25.14,25.38,25.05,25.1,10203354
MBB,2026-05-05,25.0,25.1,24.76,24.95,12355321
MBB,2026-05-06,25.0,25.14,24.85,25.05,16190993
MBB,2026-05-07,25.14,25.29,25.0,25.1,16806617
MBB,2026-05-08,25.1,25.53,25.05,25.14,22230786
MBB,2026-05-11,25.19,25.34,24.95,25.0,16656008
MBB,2026-05-12,25.0,25.1,24.9,24.9,11286685
MBB,2026-05-13,24.9,25.0,24.76,24.81,12677772
MBB,2026-05-14,24.85,25.1,24.81,24.85,13106103
MBB,2026-05-15,25.05,25.05,24.61,24.66,22633045
MBB,2026-05-18,24.66,24.66,24.42,24.52,18848881
MBB,2026-05-19,24.57,24.61,24.09,24.09,30409180
MBB,2026-05-20,24.13,24.33,23.56,23.65,39024992
MBB,2026-05-21,23.75,23.94,23.65,23.85,18679222
MBB,2026-05-22,23.89,23.94,23.56,23.7,15033207
MBB,2026-05-25,23.85,24.04,23.8,23.85,10209444
MBB,2026-05-26,23.85,24.57,23.85,24.52,18698610
MBB,2026-05-27,24.57,24.66,24.33,24.42,12623308
MBB,2026-05-28,24.42,24.61,24.04,24.04,9643102
MBB,2026-05-29,24.04,24.23,23.89,24.04,8187913
MBB,2026-06-01,24.13,24.18,23.94,24.13,5191569
MBB,2026-06-02,24.13,24.18,23.7,23.7,12879008
MBB,2026-06-03,23.7,24.23,23.7,24.23,14495589
MBB,2026-06-04,24.09,24.23,23.94,24.04,8575875
MBB,2026-06-05,24.09,24.18,24.04,24.04,8358112
MBB,2026-06-08,23.94,23.94,23.6,23.65,12134296
MBB,2026-06-09,23.7,23.89,23.6,23.7,9780751
MBB,2026-06-10,23.7,23.89,23.7,23.75,9392793
MBB,2026-06-11,23.7,23.8,23.6,23.8,4565418
MBB,2026-06-12,24.04,24.23,23.89,23.89,20445141
MBB,2026-06-15,24.09,24.37,24.09,24.23,15687829
MBB,2026-06-16,24.28,24.33,24.13,24.13,11674273
MBB,2026-06-17,24.18,24.33,24.13,24.23,11633105
MBB,2026-06-18,24.23,24.33,24.18,24.28,6979622
MBB,2026-06-19,24.28,24.28,24.04,24.04,7118802
MBB,2026-06-22,24.09,24.13,23.85,23.85,7754036
MBB,2026-06-23,23.99,24.33,23.8,23.85,18591237
MBB,2026-06-24,23.89,23.99,23.7,23.85,12633009
MBB,2026-06-25,23.85,23.94,23.75,23.75,7598975
MBB,2026-06-26,23.75,23.85,23.7,23.8,6923946
MBB,2026-06-29,23.89,24.28,23.85,24.13,15831551
MBB,2026-06-30,24.13,24.28,24.09,24.23,13549710
MBB,2026-07-01,24.33,24.76,24.33,24.76,21370852
MBB,2026-07-02,24.81,24.9,24.61,24.66,10023970
MBB,2026-07-03,24.81,24.81,24.42,24.61,13583222
MBB,2026-07-06,24.71,24.81,24.28,24.33,12929901
MBB,2026-07-07,24.42,24.76,24.33,24.76,12397938
MBB,2026-07-08,24.76,25.14,24.71,25.0,20241943
MBB,2026-07-09,24.95,25.0,24.6,24.6,11250699
MBB,2026-07-10,24.6,25.0,24.55,24.65,10526125
MBB,2026-07-13,24.6,24.65,24.0,24.45,16231360
MBB,2026-07-14,24.0,24.55,24.0,24.55,12298494
MBB,2026-07-15,24.25,24.45,23.95,23.95,12765272
MBB,2026-07-16,23.95,24.25,23.5,24.15,14684765
MBB,2026-07-17,24.05,24.1,23.75,23.75,10429986
MBB,2026-07-20,23.6,23.7,22.8,22.8,20670900
MSB,2025-12-16,12.25,12.6,12.2,12.5,3269400
MSB,2025-12-17,12.5,12.55,12.4,12.45,2611200
MSB,2025-12-18,12.4,12.5,12.35,12.5,2962500
MSB,2025-12-19,12.55,12.85,12.5,12.7,5507700
MSB,2025-12-22,12.75,12.95,12.7,12.9,6400000
MSB,2025-12-23,12.95,13.0,12.5,12.6,10065700
MSB,2025-12-24,12.5,12.75,12.4,12.6,6042200
MSB,2025-12-25,12.55,12.6,12.4,12.4,6846300
MSB,2025-12-26,12.4,12.4,12.15,12.3,8374700
MSB,2025-12-29,12.3,12.4,12.25,12.3,1778400
MSB,2025-12-30,12.3,12.5,12.3,12.5,5698600
MSB,2025-12-31,12.55,12.55,12.25,12.4,4949500
MSB,2026-01-05,12.4,12.45,12.25,12.3,5454400
MSB,2026-01-06,12.3,12.45,12.2,12.4,4765200
MSB,2026-01-07,12.4,12.7,12.4,12.6,8025300
MSB,2026-01-08,12.6,12.9,12.5,12.65,14636400
